bucket,date,mru_f0,mru_f1,mru_f2,mru_f3,mru_f4,mru_f5,mru_f6,mru_f7,mru_f8,mru_f9,actual
Bucket_A,2020-11-27,-0.31154687046102414,0.09213185484643366,-0.37781688368617855,-0.49819305203152825,0.0023550011029643586,-0.1607044815810883,-0.5254804447028825,-0.19765046272849196,0.857419582847593,0.016661782491140587,0.0035520136593336638
Bucket_A,2020-11-30,0.4344515303654161,0.6756451332165523,0.49779631330543284,0.5223224292901256,0.6003689889215158,0.5714114272523325,0.468358900273491,0.6351510077342865,0.7377234305310197,0.49444948217025686,0.00382584890501958
Bucket_A,2020-12-01,0.6424929739933236,0.7129711672124046,0.6763488498116424,0.6453805699730362,0.6356458099235847,0.7065065718916244,0.6758538839869463,0.6368396277236102,0.4729989377629781,0.528343836504922,-0.0063182556786702815
Bucket_A,2020-12-02,0.8596637752882613,0.8891577777703195,0.851453940770615,0.7762883874427567,0.8759750979945357,0.7554723139315522,0.7725419048821627,0.7494502652647237,0.9680022553572829,0.9214858169283842,-0.022550464011961147
Bucket_A,2020-12-03,0.9997813796886845,0.9438911340579781,0.9862222989755614,0.9781082062757819,0.9570278059403591,0.9625329706694997,0.9883602349404004,0.9523935623029456,0.9864130893679003,0.9568462107212868,-0.016359568526615575
Bucket_A,2020-12-04,0.5247240725452232,0.5032585759318411,0.5889398909492534,0.5663900283018253,0.520959354222227,0.9432968571591348,0.4974523425729402,0.47709641624657007,0.40325808088861387,0.595235449385922,-0.008732441716996275
Bucket_A,2020-12-07,0.2049143364973234,0.2630090629719473,0.7948368246292963,0.8710640230520724,0.26442069572116383,0.8874622541989167,0.19777152918389168,0.1943740634622988,0.2546472689714338,0.8808143276605123,-0.006536701332369832
Bucket_A,2020-12-08,-0.1975918566495446,-0.19752465899399718,-0.2052617491697566,-0.20538955086023886,-0.1969212083695874,0.47301697529059206,-0.1943697741143418,0.2914203862694791,0.28703687912373704,-0.20857142073441298,-0.0016618928045986081
Bucket_A,2020-12-09,-0.29547599361286353,-0.27992216975072154,0.1653263863344953,-0.14259925831076914,-0.29216312699067704,0.7932378089681633,-0.2749531092357691,-0.07865267597029563,0.3457151495507871,0.2540218751146999,0.015772150596126133
Bucket_A,2020-12-10,0.8735613474350544,0.3517244090286294,0.5306114091464484,0.5744654938951826,0.3618551734762175,0.30069071979014,0.9061714860924068,0.6587412665028243,0.48010001378823913,0.5771917631570804,0.011394279566961485
Bucket_A,2020-12-11,0.5213189477021452,0.6492324421107172,0.9479952290743119,0.4359071434142707,0.9653210882447638,0.6469200693001237,0.4446799987644554,0.5503279732662141,0.6345024250942651,0.5170729863959193,0.008613967022909952
Bucket_A,2020-12-14,-0.05183318534244145,0.37658898957669806,-0.008432255165489955,0.17137083319436222,0.22308286410303013,0.06254912359718713,0.039556924600139154,-0.07518029665253816,0.48889388750614693,0.49981829785591025,0.007487449745743335
